,tourney_year,tourney_order,tourney_name,tourney_id,tourney_slug,tourney_location,tourney_dates,tourney_month,tourney_day,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,tourney_fin_commit,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id,doubles_winner_1_name,doubles_winner_1_url,doubles_winner_1_player_slug,doubles_winner_1_player_id,doubles_winner_2_name,doubles_winner_2_url,doubles_winner_2_player_slug,doubles_winner_2_player_id,tourney_year_id
2568,1995,75,Beijing,7307.0,beijing,Beijing,1995.10.16,10.0,16.0,32,32,Indoor,Carpet,"$328,000",/en/scores/archive/beijing/7307/1995/results,Michael Chang,/en/players/michael-chang/c274/overview,michael-chang,c274,Tommy Ho,/en/players/tommy-ho/h251/overview,tommy-ho,h251,Sebastien Lareau,/en/players/sebastien-lareau/l226/overview,sebastien-lareau,l226,1995-7307.0
2569,1995,76,Lyon,7309.0,lyon,Lyon,1995.10.16,10.0,16.0,32,32,Indoor,Carpet,"$600,000",/en/scores/archive/lyon/7309/1995/results,Wayne Ferreira,/en/players/wayne-ferreira/f196/overview,wayne-ferreira,f196,Jakob Hlasek,/en/players/jakob-hlasek/h025/overview,jakob-hlasek,h025,Yevgeny Kafelnikov,/en/players/yevgeny-kafelnikov/k267/overview,yevgeny-kafelnikov,k267,1995-7309.0
2570,1995,77,Vienna,337.0,vienna,Vienna,1995.10.16,10.0,16.0,32,32,Indoor,Carpet,"$400,000",/en/scores/archive/vienna/337/1995/results,Filip Dewulf,/en/players/filip-dewulf/d228/overview,filip-dewulf,d228,Ellis Ferreira,/en/players/ellis-ferreira/f185/overview,ellis-ferreira,f185,Jan Siemerink,/en/players/jan-siemerink/s381/overview,jan-siemerink,s381,1995-337.0
2571,1995,78,ATP Masters Series Essen,430.0,antwerp,Essen,1995.10.23,10.0,23.0,48,48,Indoor,Carpet,"$2,094,000",/en/scores/archive/antwerp/430/1995/results,Thomas Muster,/en/players/thomas-muster/m099/overview,thomas-muster,m099,Jacco Eltingh,/en/players/jacco-eltingh/e106/overview,jacco-eltingh,e106,Paul Haarhuis,/en/players/paul-haarhuis/h223/overview,paul-haarhuis,h223,1995-430.0
2572,1995,79,Santiago,505.0,vina-del-mar,Santiago,1995.10.23,10.0,23.0,32,32,Outdoor,Clay,"$228,750",/en/scores/archive/vina-del-mar/505/1995/results,Slava Dosedel,/en/players/slava-dosedel/d198/overview,slava-dosedel,d198,Jiri Novak,/en/players/jiri-novak/n254/overview,jiri-novak,n254,David Rikl,/en/players/david-rikl/r203/overview,david-rikl,r203,1995-505.0
2573,1995,80,Montevideo,544.0,montevideo,Montevideo,1995.10.30,10.0,30.0,32,32,Outdoor,Clay,"$228,000",/en/scores/archive/montevideo/544/1995/results,Bohdan Ulihrach,/en/players/bohdan-ulihrach/u032/overview,bohdan-ulihrach,u032,Sergio Casal,/en/players/sergio-casal/c024/overview,sergio-casal,c024,Emilio Sanchez,/en/players/emilio-sanchez/s014/overview,emilio-sanchez,s014,1995-544.0
2574,1995,81,ATP World Tour Masters 1000 Paris,352.0,paris,Paris,1995.10.30,10.0,30.0,48,48,Indoor,Hard,"$2,250,000",/en/scores/archive/paris/352/1995/results,Pete Sampras,/en/players/pete-sampras/s402/overview,pete-sampras,s402,Grant Connell,/en/players/grant-connell/c046/overview,grant-connell,c046,Patrick Galbraith,/en/players/patrick-galbraith/g211/overview,patrick-galbraith,g211,1995-352.0
2575,1995,82,Buenos Aires,7304.0,buenos-aires,Buenos Aires,1995.11.06,11.0,6.0,32,32,Outdoor,Clay,"$328,000",/en/scores/archive/buenos-aires/7304/1995/results,Carlos Moya,/en/players/carlos-moya/m605/overview,carlos-moya,m605,Vincent Spadea,/en/players/vincent-spadea/s544/overview,vincent-spadea,s544,Christo Van Rensburg,/en/players/christo-van-rensburg/v014/overview,christo-van-rensburg,v014,1995-7304.0
2576,1995,83,Moscow,438.0,moscow,Moscow,1995.11.06,11.0,6.0,32,32,Indoor,Carpet,"$1,125,000",/en/scores/archive/moscow/438/1995/results,Carl-Uwe Steeb,/en/players/carl-uwe-steeb/s080/overview,carl-uwe-steeb,s080,Byron Black,/en/players/byron-black/b397/overview,byron-black,b397,Jared Palmer,/en/players/jared-palmer/p233/overview,jared-palmer,p233,1995-438.0
2577,1995,84,Stockholm,429.0,stockholm,Stockholm,1995.11.06,11.0,6.0,32,32,Indoor,Hard,"$825,000",/en/scores/archive/stockholm/429/1995/results,Thomas Enqvist,/en/players/thomas-enqvist/e113/overview,thomas-enqvist,e113,Jacco Eltingh,/en/players/jacco-eltingh/e106/overview,jacco-eltingh,e106,Paul Haarhuis,/en/players/paul-haarhuis/h223/overview,paul-haarhuis,h223,1995-429.0
2578,1995,85,ATP Tour World Championship,605.0,nitto-atp-finals,,1995.11.14,11.0,14.0,9,9,Indoor,Carpet,"$3,300,000",/en/scores/archive/nitto-atp-finals/605/1995/results,Boris Becker,/en/players/boris-becker/b028/overview,boris-becker,b028,,,,,,,,,1995-605.0
2579,1995,86,ATP Tour World Doubles Championship,602.0,atp-doubles-challenge-cup,"Eindhoven, Netherlands",1995.11.21,11.0,21.0,0,0,Indoor,Carpet,"$1,400,000",/en/scores/archive/atp-doubles-challenge-cup/602/1995/results,,,,,Grant Connell,/en/players/grant-connell/c046/overview,grant-connell,c046,Patrick Galbraith,/en/players/patrick-galbraith/g211/overview,patrick-galbraith,g211,1995-602.0
2580,1995,87,Grand Slam Cup,604.0,munich,"Munich, Germany",1995.12.05,12.0,5.0,16,16,Indoor,Carpet,,/en/scores/archive/munich/604/1995/results,Goran Ivanisevic,/en/players/goran-ivanisevic/i034/overview,goran-ivanisevic,i034,,,,,,,,,1995-604.0
2581,1996,1,Adelaide,7308.0,adelaide,Adelaide,1996.01.01,1.0,1.0,32,32,Outdoor,Hard,"$328,000",/en/scores/archive/adelaide/7308/1996/results,Yevgeny Kafelnikov,/en/players/yevgeny-kafelnikov/k267/overview,yevgeny-kafelnikov,k267,Mark Woodforde,/en/players/mark-woodforde/w035/overview,mark-woodforde,w035,Todd Woodbridge,/en/players/todd-woodbridge/w136/overview,todd-woodbridge,w136,1996-7308.0
2582,1996,2,Doha,451.0,doha,Doha,1996.01.01,1.0,1.0,32,32,Outdoor,Hard,"$625,000",/en/scores/archive/doha/451/1996/results,Petr Korda,/en/players/petr-korda/k148/overview,petr-korda,k148,Mark Knowles,/en/players/mark-knowles/k171/overview,mark-knowles,k171,Daniel Nestor,/en/players/daniel-nestor/n210/overview,daniel-nestor,n210,1996-451.0
2583,1996,3,Auckland,301.0,auckland,Auckland,1996.01.08,1.0,8.0,32,32,Outdoor,Hard,"$328,000",/en/scores/archive/auckland/301/1996/results,Jiri Novak,/en/players/jiri-novak/n254/overview,jiri-novak,n254,Marcos Ondruska,/en/players/marcos-ondruska/o098/overview,marcos-ondruska,o098,Jack Waite,/en/players/jack-waite/w195/overview,jack-waite,w195,1996-301.0
2584,1996,4,Jakarta,494.0,jakarta,Jakarta,1996.01.08,1.0,8.0,32,32,Outdoor,Hard,"$328,000",/en/scores/archive/jakarta/494/1996/results,Sjeng Schalken,/en/players/sjeng-schalken/s572/overview,sjeng-schalken,s572,Rick Leach,/en/players/rick-leach/l013/overview,rick-leach,l013,Scott Melville,/en/players/scott-melville/m353/overview,scott-melville,m353,1996-494.0
2585,1996,5,Sydney Outdoor,338.0,sydney,Sydney,1996.01.08,1.0,8.0,32,32,Outdoor,Hard,"$328,000",/en/scores/archive/sydney/338/1996/results,Todd Martin,/en/players/todd-martin/m442/overview,todd-martin,m442,Ellis Ferreira,/en/players/ellis-ferreira/f185/overview,ellis-ferreira,f185,Jan Siemerink,/en/players/jan-siemerink/s381/overview,jan-siemerink,s381,1996-338.0
2586,1996,6,Australian Open,580.0,australian-open,Melbourne,1996.01.15,1.0,15.0,128,128,Outdoor,Hard,,/en/scores/archive/australian-open/580/1996/results,Boris Becker,/en/players/boris-becker/b028/overview,boris-becker,b028,Stefan Edberg,/en/players/stefan-edberg/e004/overview,stefan-edberg,e004,Petr Korda,/en/players/petr-korda/k148/overview,petr-korda,k148,1996-580.0
2587,1996,7,Shanghai,890.0,ho-chi-minh-city,Shanghai,1996.01.29,1.0,29.0,32,32,Indoor,Carpet,"$330,000",/en/scores/archive/ho-chi-minh-city/890/1996/results,Andrei Olhovskiy,/en/players/andrei-olhovskiy/o009/overview,andrei-olhovskiy,o009,Mark Knowles,/en/players/mark-knowles/k171/overview,mark-knowles,k171,Roger Smith,/en/players/roger-smith/s340/overview,roger-smith,s340,1996-890.0
2588,1996,8,Zagreb,7301.0,split,Zagreb,1996.01.29,1.0,29.0,32,32,Indoor,Carpet,"$400,000",/en/scores/archive/split/7301/1996/results,Goran Ivanisevic,/en/players/goran-ivanisevic/i034/overview,goran-ivanisevic,i034,Menno Oosting,/en/players/menno-oosting/o015/overview,menno-oosting,o015,Libor Pimek,/en/players/libor-pimek/p032/overview,libor-pimek,p032,1996-7301.0
2589,1996,9,Dubai,495.0,dubai,Dubai,1996.02.12,2.0,12.0,32,32,Outdoor,Hard,"$1,039,250",/en/scores/archive/dubai/495/1996/results,Goran Ivanisevic,/en/players/goran-ivanisevic/i034/overview,goran-ivanisevic,i034,Byron Black,/en/players/byron-black/b397/overview,byron-black,b397,Grant Connell,/en/players/grant-connell/c046/overview,grant-connell,c046,1996-495.0
2590,1996,10,Marseille,496.0,marseille,Marseille,1996.02.12,2.0,12.0,32,32,Indoor,Hard,"$539,250",/en/scores/archive/marseille/496/1996/results,Guy Forget,/en/players/guy-forget/f035/overview,guy-forget,f035,Jean-Philippe Fleurian,/en/players/jean-philippe-fleurian/f031/overview,jean-philippe-fleurian,f031,Guillaume Raoux,/en/players/guillaume-raoux/r186/overview,guillaume-raoux,r186,1996-496.0
2591,1996,11,San Jose,424.0,san-jose,San Jose,1996.02.12,2.0,12.0,32,32,Indoor,Hard,"$328,000",/en/scores/archive/san-jose/424/1996/results,Pete Sampras,/en/players/pete-sampras/s402/overview,pete-sampras,s402,Trevor Kronemann,/en/players/trevor-kronemann/k178/overview,trevor-kronemann,k178,David Macpherson,/en/players/david-macpherson/m004/overview,david-macpherson,m004,1996-424.0
2592,1996,12,Antwerp,430.0,antwerp,Antwerp,1996.02.19,2.0,19.0,32,32,Indoor,Carpet,"$1,000,000",/en/scores/archive/antwerp/430/1996/results,Michael Stich,/en/players/michael-stich/s351/overview,michael-stich,s351,Jonas Bjorkman,/en/players/jonas-bjorkman/b446/overview,jonas-bjorkman,b446,Nicklas Kulti,/en/players/nicklas-kulti/k181/overview,nicklas-kulti,k181,1996-430.0
2593,1996,13,Memphis,402.0,memphis,Memphis,1996.02.19,2.0,19.0,48,48,Indoor,Hard,"$808,000",/en/scores/archive/memphis/402/1996/results,Pete Sampras,/en/players/pete-sampras/s402/overview,pete-sampras,s402,Mark Knowles,/en/players/mark-knowles/k171/overview,mark-knowles,k171,Daniel Nestor,/en/players/daniel-nestor/n210/overview,daniel-nestor,n210,1996-402.0
2594,1996,14,Milan,408.0,milan,Milan,1996.02.26,2.0,26.0,32,32,Indoor,Carpet,"$814,250",/en/scores/archive/milan/408/1996/results,Goran Ivanisevic,/en/players/goran-ivanisevic/i034/overview,goran-ivanisevic,i034,Andrea Gaudenzi,/en/players/andrea-gaudenzi/g254/overview,andrea-gaudenzi,g254,Goran Ivanisevic,/en/players/goran-ivanisevic/i034/overview,goran-ivanisevic,i034,1996-408.0
2595,1996,15,Philadelphia,401.0,philadelphia,Philadelphia,1996.02.26,2.0,26.0,32,32,Indoor,Carpet,"$714,250",/en/scores/archive/philadelphia/401/1996/results,Jim Courier,/en/players/jim-courier/c243/overview,jim-courier,c243,Mark Woodforde,/en/players/mark-woodforde/w035/overview,mark-woodforde,w035,Todd Woodbridge,/en/players/todd-woodbridge/w136/overview,todd-woodbridge,w136,1996-401.0
2596,1996,16,Mexico City,807.0,acapulco,Mexico City,1996.03.04,3.0,4.0,32,32,Outdoor,Clay,"$330,000",/en/scores/archive/acapulco/807/1996/results,Thomas Muster,/en/players/thomas-muster/m099/overview,thomas-muster,m099,Donald Johnson,/en/players/donald-johnson/j098/overview,donald-johnson,j098,Francisco Montana,/en/players/francisco-montana/m399/overview,francisco-montana,m399,1996-807.0
2597,1996,17,Rotterdam,407.0,rotterdam,Rotterdam,1996.03.04,3.0,4.0,32,32,Indoor,Carpet,"$750,000",/en/scores/archive/rotterdam/407/1996/results,Goran Ivanisevic,/en/players/goran-ivanisevic/i034/overview,goran-ivanisevic,i034,David Adams,/en/players/david-adams/a177/overview,david-adams,a177,Marius Barnard,/en/players/marius-barnard/b324/overview,marius-barnard,b324,1996-407.0
2598,1996,18,Scottsdale,433.0,las-vegas,Scottsdale,1996.03.04,3.0,4.0,32,32,Outdoor,Hard,"$328,000",/en/scores/archive/las-vegas/433/1996/results,Wayne Ferreira,/en/players/wayne-ferreira/f196/overview,wayne-ferreira,f196,Patrick Galbraith,/en/players/patrick-galbraith/g211/overview,patrick-galbraith,g211,Rick Leach,/en/players/rick-leach/l013/overview,rick-leach,l013,1996-433.0
2599,1996,19,Copenhagen,481.0,copenhagen,Copenhagen,1996.03.11,3.0,11.0,32,32,Indoor,Carpet,"$228,000",/en/scores/archive/copenhagen/481/1996/results,Cedric Pioline,/en/players/cedric-pioline/p226/overview,cedric-pioline,p226,Libor Pimek,/en/players/libor-pimek/p032/overview,libor-pimek,p032,Byron Talbot,/en/players/byron-talbot/t004/overview,byron-talbot,t004,1996-481.0
2600,1996,20,ATP Masters Series Indian Wells,404.0,indian-wells,Indian Wells,1996.03.11,3.0,11.0,56,56,Outdoor,Hard,"$2,200,000",/en/scores/archive/indian-wells/404/1996/results,Michael Chang,/en/players/michael-chang/c274/overview,michael-chang,c274,Mark Woodforde,/en/players/mark-woodforde/w035/overview,mark-woodforde,w035,Todd Woodbridge,/en/players/todd-woodbridge/w136/overview,todd-woodbridge,w136,1996-404.0
2601,1996,21,ATP Masters Series Miami,403.0,miami,Miami,1996.03.18,3.0,18.0,96,96,Outdoor,Hard,"$2,550,000",/en/scores/archive/miami/403/1996/results,Andre Agassi,/en/players/andre-agassi/a092/overview,andre-agassi,a092,Mark Woodforde,/en/players/mark-woodforde/w035/overview,mark-woodforde,w035,Todd Woodbridge,/en/players/todd-woodbridge/w136/overview,todd-woodbridge,w136,1996-403.0
2602,1996,22,St. Petersburg,568.0,st-petersburg,St. Petersburg,1996.03.18,3.0,18.0,32,32,Indoor,Carpet,"$325,000",/en/scores/archive/st-petersburg/568/1996/results,Magnus Gustafsson,/en/players/magnus-gustafsson/g182/overview,magnus-gustafsson,g182,Yevgeny Kafelnikov,/en/players/yevgeny-kafelnikov/k267/overview,yevgeny-kafelnikov,k267,Andrei Olhovskiy,/en/players/andrei-olhovskiy/o009/overview,andrei-olhovskiy,o009,1996-568.0
2603,1996,23,Casablanca,360.0,marrakech,Casablanca,1996.03.25,3.0,25.0,32,32,Outdoor,Clay,"$228,000",/en/scores/archive/marrakech/360/1996/results,Tomas Carbonell,/en/players/tomas-carbonell/c216/overview,tomas-carbonell,c216,Jiri Novak,/en/players/jiri-novak/n254/overview,jiri-novak,n254,David Rikl,/en/players/david-rikl/r203/overview,david-rikl,r203,1996-360.0
2604,1996,24,Estoril,468.0,oeiras,Estoril,1996.04.08,4.0,8.0,32,32,Outdoor,Clay,"$625,000",/en/scores/archive/oeiras/468/1996/results,Thomas Muster,/en/players/thomas-muster/m099/overview,thomas-muster,m099,Tomas Carbonell,/en/players/tomas-carbonell/c216/overview,tomas-carbonell,c216,Francisco Roig,/en/players/francisco-roig/r177/overview,francisco-roig,r177,1996-468.0
2605,1996,25,Hong Kong,336.0,hong-kong,Hong Kong,1996.04.08,4.0,8.0,32,32,Outdoor,Hard,"$328,000",/en/scores/archive/hong-kong/336/1996/results,Pete Sampras,/en/players/pete-sampras/s402/overview,pete-sampras,s402,Patrick Galbraith,/en/players/patrick-galbraith/g211/overview,patrick-galbraith,g211,Andrei Olhovskiy,/en/players/andrei-olhovskiy/o009/overview,andrei-olhovskiy,o009,1996-336.0
2606,1996,26,New Delhi,891.0,chennai,New Delhi,1996.04.08,4.0,8.0,32,32,Outdoor,Hard,"$430,000",/en/scores/archive/chennai/891/1996/results,Thomas Enqvist,/en/players/thomas-enqvist/e113/overview,thomas-enqvist,e113,Jonas Bjorkman,/en/players/jonas-bjorkman/b446/overview,jonas-bjorkman,b446,Nicklas Kulti,/en/players/nicklas-kulti/k181/overview,nicklas-kulti,k181,1996-891.0
2607,1996,27,Barcelona,425.0,barcelona,Barcelona,1996.04.15,4.0,15.0,56,56,Outdoor,Clay,"$925,000",/en/scores/archive/barcelona/425/1996/results,Thomas Muster,/en/players/thomas-muster/m099/overview,thomas-muster,m099,Luis Lobo,/en/players/luis-lobo/l075/overview,luis-lobo,l075,Javier Sanchez,/en/players/javier-sanchez/s015/overview,javier-sanchez,s015,1996-425.0
2608,1996,28,Bermuda,436.0,bermuda,Bermuda,1996.04.15,4.0,15.0,32,32,Outdoor,Clay,"$328,000",/en/scores/archive/bermuda/436/1996/results,MaliVai Washington,/en/players/malivai-washington/w124/overview,malivai-washington,w124,Jan Apell,/en/players/jan-apell/a176/overview,jan-apell,a176,Brent Haygarth,/en/players/brent-haygarth/h234/overview,brent-haygarth,h234,1996-436.0
2609,1996,29,Tokyo,329.0,tokyo,Tokyo,1996.04.15,4.0,15.0,56,56,Outdoor,Hard,"$1,060,000",/en/scores/archive/tokyo/329/1996/results,Pete Sampras,/en/players/pete-sampras/s402/overview,pete-sampras,s402,Mark Woodforde,/en/players/mark-woodforde/w035/overview,mark-woodforde,w035,Todd Woodbridge,/en/players/todd-woodbridge/w136/overview,todd-woodbridge,w136,1996-329.0
2610,1996,30,ATP Masters Series Monte Carlo,410.0,monte-carlo,Monte Carlo,1996.04.22,4.0,22.0,56,56,Outdoor,Clay,"$2,200,000",/en/scores/archive/monte-carlo/410/1996/results,Thomas Muster,/en/players/thomas-muster/m099/overview,thomas-muster,m099,Ellis Ferreira,/en/players/ellis-ferreira/f185/overview,ellis-ferreira,f185,Jan Siemerink,/en/players/jan-siemerink/s381/overview,jan-siemerink,s381,1996-410.0
2611,1996,31,Seoul,434.0,seoul,Seoul,1996.04.22,4.0,22.0,32,32,Outdoor,Hard,"$228,000",/en/scores/archive/seoul/434/1996/results,Byron Black,/en/players/byron-black/b397/overview,byron-black,b397,Rick Leach,/en/players/rick-leach/l013/overview,rick-leach,l013,Jonathan Stark,/en/players/jonathan-stark/s403/overview,jonathan-stark,s403,1996-434.0
2612,1996,32,Atlanta,409.0,atlanta,Atlanta,1996.04.29,4.0,29.0,32,32,Outdoor,Clay,"$328,000",/en/scores/archive/atlanta/409/1996/results,Karim Alami,/en/players/karim-alami/a203/overview,karim-alami,a203,Christo Van Rensburg,/en/players/christo-van-rensburg/v014/overview,christo-van-rensburg,v014,David Wheaton,/en/players/david-wheaton/w123/overview,david-wheaton,w123,1996-409.0
2613,1996,33,Munich,308.0,munich,Munich,1996.04.29,4.0,29.0,32,32,Outdoor,Clay,"$425,000",/en/scores/archive/munich/308/1996/results,Slava Dosedel,/en/players/slava-dosedel/d198/overview,slava-dosedel,d198,Lan Bale,/en/players/lan-bale/b308/overview,lan-bale,b308,Stephen Noteboom,/en/players/stephen-noteboom/n243/overview,stephen-noteboom,n243,1996-308.0
2614,1996,34,Prague,379.0,prague,Prague,1996.04.29,4.0,29.0,32,32,Outdoor,Clay,"$365,000",/en/scores/archive/prague/379/1996/results,Yevgeny Kafelnikov,/en/players/yevgeny-kafelnikov/k267/overview,yevgeny-kafelnikov,k267,Yevgeny Kafelnikov,/en/players/yevgeny-kafelnikov/k267/overview,yevgeny-kafelnikov,k267,Daniel Vacek,/en/players/daniel-vacek/v141/overview,daniel-vacek,v141,1996-379.0
2615,1996,35,ATP Masters Series Hamburg,414.0,hamburg,Hamburg,1996.05.06,5.0,6.0,56,56,Outdoor,Clay,"$2,200,000",/en/scores/archive/hamburg/414/1996/results,Roberto Carretero,/en/players/roberto-carretero/c383/overview,roberto-carretero,c383,Mark Knowles,/en/players/mark-knowles/k171/overview,mark-knowles,k171,Daniel Nestor,/en/players/daniel-nestor/n210/overview,daniel-nestor,n210,1996-414.0
2616,1996,36,Pinehurst,717.0,houston,Pinehurst,1996.05.06,5.0,6.0,32,32,Outdoor,Clay,"$289,250",/en/scores/archive/houston/717/1996/results,Fernando Meligeni,/en/players/fernando-meligeni/m443/overview,fernando-meligeni,m443,Pat Cash,/en/players/pat-cash/c023/overview,pat-cash,c023,Patrick Rafter,/en/players/patrick-rafter/r255/overview,patrick-rafter,r255,1996-717.0
2617,1996,37,Delray Beach,499.0,delray-beach,Delray Beach,1996.05.13,5.0,13.0,32,32,Outdoor,Hard,"$270,000",/en/scores/archive/delray-beach/499/1996/results,Jason Stoltenberg,/en/players/jason-stoltenberg/s331/overview,jason-stoltenberg,s331,Mark Woodforde,/en/players/mark-woodforde/w035/overview,mark-woodforde,w035,Todd Woodbridge,/en/players/todd-woodbridge/w136/overview,todd-woodbridge,w136,1996-499.0
2618,1996,38,ATP Masters Series Rome,416.0,rome,Rome,1996.05.13,5.0,13.0,64,64,Outdoor,Clay,"$2,200,000",/en/scores/archive/rome/416/1996/results,Thomas Muster,/en/players/thomas-muster/m099/overview,thomas-muster,m099,Byron Black,/en/players/byron-black/b397/overview,byron-black,b397,Grant Connell,/en/players/grant-connell/c046/overview,grant-connell,c046,1996-416.0
2619,1996,39,World Team Cup,615.0,dusseldorf,Dusseldorf,1996.05.20,5.0,20.0,32,32,Outdoor,Clay,"$1,900,000",/en/scores/archive/dusseldorf/615/1996/results,Petr Korda,/en/players/petr-korda/k148/overview,petr-korda,k148,Jakob Hlasek,/en/players/jakob-hlasek/h025/overview,jakob-hlasek,h025,Marc Rosset,/en/players/marc-rosset/r214/overview,marc-rosset,r214,1996-615.0
2620,1996,40,St. Poelten,306.0,kitzbuhel,St. Poelten,1996.05.20,5.0,20.0,32,32,Outdoor,Clay,"$425,000",/en/scores/archive/kitzbuhel/306/1996/results,Marcelo Rios,/en/players/marcelo-rios/r286/overview,marcelo-rios,r286,Slava Dosedel,/en/players/slava-dosedel/d198/overview,slava-dosedel,d198,Pavel Vizner,/en/players/pavel-vizner/v137/overview,pavel-vizner,v137,1996-306.0
2621,1996,41,Roland Garros,520.0,roland-garros,Paris,1996.05.27,5.0,27.0,128,128,Outdoor,Clay,,/en/scores/archive/roland-garros/520/1996/results,Yevgeny Kafelnikov,/en/players/yevgeny-kafelnikov/k267/overview,yevgeny-kafelnikov,k267,Yevgeny Kafelnikov,/en/players/yevgeny-kafelnikov/k267/overview,yevgeny-kafelnikov,k267,Daniel Vacek,/en/players/daniel-vacek/v141/overview,daniel-vacek,v141,1996-520.0
2622,1996,42,London / Queen's Club,311.0,london,London,1996.06.10,6.0,10.0,56,56,Outdoor,Grass,"$700,000",/en/scores/archive/london/311/1996/results,Boris Becker,/en/players/boris-becker/b028/overview,boris-becker,b028,Mark Woodforde,/en/players/mark-woodforde/w035/overview,mark-woodforde,w035,Todd Woodbridge,/en/players/todd-woodbridge/w136/overview,todd-woodbridge,w136,1996-311.0
